subject	hemi	ParaSub	PreSub	Sub	CA1	CA3	CA4_DG	Tail
sub-7447784	L	56.96125026792288	288.13948445022106	470.28215598315	912.7132975310087	278.17682104185224	636.1290211975574	614.6852215193212
sub-7447784	R	60.96113000065088	267.2512236237526	439.35715990141034	882.1586606837809	327.50867107883096	690.5718286707997	585.0935186818242
