subject	hemi	ParaSub	PreSub	Sub	CA1	CA3	CA4_DG	Tail
sub-9745500	L	66.36837482452393	330.1382216438651	565.6866947934031	911.972579061985	230.84491087123752	694.4606006331742	578.1678009964526
sub-9745500	R	50.25774812325835	283.65813771262765	534.465411324054	933.4163787402213	226.06727674603462	657.5728208757937	624.0553101524711
