subject	hemi	ParaSub	PreSub	Sub	CA1	CA3	CA4_DG	Tail
sub-8451275	L	39.2210350446403	289.7690067887306	505.31803791224957	809.2347646132112	245.28887167200446	633.425271358341	590.6858242936432
sub-8451275	R	57.03531064093113	276.1768256165087	485.98528975993395	843.4189150817692	268.54742692038417	654.1653843186796	596.6856426857412
