subject	hemi	ParaSub	PreSub	Sub	CA1	CA3	CA4_DG	Tail
sub-9460079	L	49.99848660081625	230.3263616077602	392.8029251024127	682.4978600591421	232.7707320638001	518.7250395044684	487.9111573919654
sub-9460079	R	53.553934536874294	245.80737449601293	405.7284597866237	662.9058604948223	228.40049397572875	516.799171872437	541.4650919288397
