subject	hemi	ParaSub	PreSub	Sub	CA1	CA3	CA4_DG	Tail
sub-8724991	L	71.886734649539	296.50963297486305	433.02406054735184	660.2024378478527	224.58586239814758	523.6880102753639	482.3929514735937
sub-8724991	R	37.369250521063805	243.69640082120895	416.3949292451143	674.2390542477369	240.47427515685558	550.5760934054852	524.9842677265406
