subject	hemi	ParaSub	PreSub	Sub	CA1	CA3	CA4_DG	Tail
sub-6405157	L	48.368945218622684	254.21473199129105	390.1366530880332	636.0182972736657	208.29015919566154	522.9105187915266	447.8756925947964
sub-6405157	R	70.14608135074377	285.0286388993263	410.50642327964306	712.2012377902865	207.73462000861764	535.0953449606895	473.2453154698014
