subject	hemi	ParaSub	PreSub	Sub	CA1	CA3	CA4_DG	Tail
sub-9646699	L	52.3317756280303	258.65896743535995	412.9136351570487	738.7187520712614	251.51103205233812	555.1686600595713	457.02343329787254
sub-9646699	R	61.59075928479433	275.9917848408222	418.394953481853	714.7935383021832	235.6596520319581	544.465274952352	467.13424345105886
