subject	hemi	ParaSub	PreSub	Sub	CA1	CA3	CA4_DG	Tail
sub-6880490	L	64.44252625107765	306.25014343112707	436.09813023358583	678.0538911521435	216.03060667961836	525.6510201618075	543.4282687827945
sub-6880490	R	61.40557961165905	247.36300737410784	406.02495131641626	668.7208356261253	204.4383591413498	517.5401504784822	474.98586159199476
