subject	hemi	ParaSub	PreSub	Sub	CA1	CA3	CA4_DG	Tail
sub-7495593	L	54.44281842559576	362.803979113698	538.0580041408539	717.8304127380252	201.9939671382308	623.6850763857365	638.8698080554605
sub-7495593	R	36.88778717815876	309.509274546057	473.356232855469	815.5311984568834	244.6963954679668	680.3870865963399	627.0183101668954
