subject	hemi	ParaSub	PreSub	Sub	CA1	CA3	CA4_DG	Tail
sub-9845403	L	47.81339641287923	268.84387649968266	399.91406232863665	702.2013911604881	270.4734577871859	608.5745390057564	442.28317580372095
sub-9845403	R	70.96085788309574	268.36240930110216	403.1361889652908	776.7176991254091	278.73247203975916	610.0559765398502	470.0230936296284
