subject	hemi	ParaSub	PreSub	Sub	CA1	CA3	CA4_DG	Tail
sub-6732374	L	41.85060612857342	315.5831989571452	531.206410355866	875.3072789758444	211.06779143959284	638.2032254934311	544.465274952352
sub-6732374	R	64.33141844719648	312.138857036829	501.42951891571283	841.7527222037315	243.14091082662344	630.0553198754787	549.4280901923776
