subject	hemi	ParaSub	PreSub	Sub	CA1	CA3	CA4_DG	Tail
sub-7567693	L	41.739481531083584	281.287810318172	374.87757946550846	507.72542352229357	118.92233823984861	413.4319719001651	310.69433058053255
sub-7567693	R	58.10935804992914	240.9186578169465	381.9884760528803	672.0908352658153	181.32786297798157	451.3937896192074	404.654458925128
