subject	hemi	ParaSub	PreSub	Sub	CA1	CA3	CA4_DG	Tail
sub-9688312	L	51.072528164833784	339.65638564154506	525.6137198805809	759.9029245004058	207.2159500233829	581.3527734614909	560.2052654251456
sub-9688312	R	48.22076263278723	305.3981633409858	504.8736069202423	837.4931685216725	215.73421070352197	585.2045087255538	511.9474668763578
