subject	hemi	ParaSub	PreSub	Sub	CA1	CA3	CA4_DG	Tail
sub-6954998	L	59.73893250897527	322.5457924492657	513.8733345083892	756.421548396349	211.84543952345848	565.5754732452333	473.83750931173563
sub-6954998	R	48.73926545679569	290.65786877274513	495.9849870800972	790.2723756209016	227.58570382371545	579.9824445694685	506.2068998962641
