subject	hemi	ParaSub	PreSub	Sub	CA1	CA3	CA4_DG	Tail
sub-7137567	L	64.1091577000916	397.95083737000823	580.2786151617765	908.2315853722394	269.13994743302464	712.8301318623126	641.9434028975666
sub-7137567	R	58.88709459453821	335.952726457268	555.5756641589105	830.3821056000888	251.177531786263	667.6463234312832	653.8319295421243
