subject	hemi	ParaSub	PreSub	Sub	CA1	CA3	CA4_DG	Tail
sub-6937998	L	64.77583011612296	344.7303754836321	520.6139759533107	938.8236235640943	292.5467593409121	741.3480797223747	605.7595639675856
sub-6937998	R	70.07196716964245	345.7673813402653	592.7599548362195	973.0077809095383	274.62137239053845	718.5339508764446	575.5012145079672
