subject	hemi	ParaSub	PreSub	Sub	CA1	CA3	CA4_DG	Tail
sub-6515366	L	67.22020782530308	377.0627745836973	529.1322915703058	647.3509711176157	201.21619234979153	554.2796861231327	576.8716017007828
sub-6515366	R	69.77568680047989	362.35951149463654	604.7966907918453	714.5711789429188	200.73472529649734	550.3168419152498	628.7218997478485
