subject	hemi	ParaSub	PreSub	Sub	CA1	CA3	CA4_DG	Tail
sub-7134056	L	45.109768375754356	344.8045513778925	544.3171312138438	794.3096899464726	230.1783337071538	616.0187006518245	637.4254708662629
sub-7134056	R	40.33213280886412	307.9908323585987	546.0207842066884	882.1218909472227	240.84468287974596	696.5348225310445	614.0928320512176
