subject	hemi	ParaSub	PreSub	Sub	CA1	CA3	CA4_DG	Tail
sub-6631671	L	63.84991918504238	296.9169385768473	407.1728605106473	643.3879327625036	210.21585921943188	549.0574547089636	514.1325859203935
sub-6631671	R	37.92477798461914	240.40013075992465	426.9870755709708	701.7935722954571	222.65992699563503	571.8715789653361	509.7623478323221
