subject	hemi	ParaSub	PreSub	Sub	CA1	CA3	CA4_DG	Tail
sub-6291976	L	65.36840489134192	333.2122032903135	503.76263078302145	922.6759609393775	282.9914910905063	701.9048212468624	525.873077083379
sub-6291976	R	62.109243627637625	290.8060709387064	445.9495542757213	809.197891484946	319.1755883023143	719.0894897282124	543.9466077275574
