subject	hemi	ParaSub	PreSub	Sub	CA1	CA3	CA4_DG	Tail
sub-9481794	L	52.9243505820632	236.1781551167369	400.80288453400135	644.2400828376412	173.80964120477438	481.4671501517296	430.8760634511709
sub-9481794	R	44.51719342172146	190.47581178694963	327.3976621031761	552.0946774855256	188.95733846724033	447.46816216409206	463.02325470745564
