subject	hemi	ParaSub	PreSub	Sub	CA1	CA3	CA4_DG	Tail
sub-8127165	L	34.96190822124481	364.3964141830802	517.2806908115745	808.234876178205	240.9186578169465	711.4970538541675	365.35934809595346
sub-8127165	R	39.22103898972273	273.2139798179269	475.72638887912035	919.6759586334229	291.9911911189556	687.8311011493206	505.466232419014
