subject	hemi	ParaSub	PreSub	Sub	CA1	CA3	CA4_DG	Tail
sub-9096690	L	54.73912789672613	308.91682394221425	504.8740131855011	791.7544493749738	255.58506198599935	641.2403656318784	615.9448146484792
sub-9096690	R	72.62748971953988	328.7310549467802	522.7994109541178	812.0501476749778	240.1781085319817	637.388627268374	592.7973485216498
