subject	hemi	ParaSub	PreSub	Sub	CA1	CA3	CA4_DG	Tail	SRLM	Cyst
sub-7195884	L	4.14396739192307	264.4859188115224	373.05306451767683	577.4754559574649	107.41515477094799	409.7647756403312	341.0533163174987	555.3796298252419	8.879930125549436
sub-7195884	R	0.0	229.4541944693774	352.30922774691135	708.3784259073436	232.63816941529512	354.7092088619247	352.245228250511	604.259245201014	13.199896132573485
