subject	hemi	ParaSub	PreSub	Sub	CA1	CA3	CA4_DG	Tail	SRLM	Cyst
sub-9198294	L	5.527995114214718	262.567767935805	323.5837140083313	437.0796136977151	118.63989514298737	398.4076478770003	273.3757583834231	463.0795907182619	25.77597721852362
sub-9198294	R	0.13599987979978323	246.27178233861923	410.511637179181	427.2076224228367	183.39983790647238	376.8796669039875	298.87973584234715	476.7915785992518	49.11995658650994
