subject	hemi	ParaSub	PreSub	Sub	CA1	CA3	CA4_DG	Tail	SRLM	Cyst
sub-8623581	L	8.721360992174596	241.580268970225	285.4541030265391	663.2001371649094	104.25101988622919	427.4277510205284	279.1073936331086	551.0669905864634	17.638225429225713
sub-8623581	R	0.0	175.14724472584203	210.6478092893958	798.7364766080864	238.45221385220066	382.4047381784767	287.3948323451914	573.4068354461342	31.275782803539187
